"1597683732472","2020/08/17 14:02:12 BRT","estudo/elaboração/planejamento"
"1597683896563","2020/08/17 14:04:56 BRT","esperar/informar-se"
"1597683897099","2020/08/17 14:04:57 BRT","esperar/informar-se"
"1597702538303","2020/08/17 19:15:38 BRT","[200]"
"1597702538746","2020/08/17 19:15:38 BRT","[200]"
"1597702605920","2020/08/17 19:16:45 BRT","[200]"
"1597702606405","2020/08/17 19:16:46 BRT","[200]"
"1597702621516","2020/08/17 19:17:01 BRT","[200]"
"1597702622051","2020/08/17 19:17:02 BRT","[200]"
"1597753946830","2020/08/18 09:32:26 BRT","[200]"
"1597753947293","2020/08/18 09:32:27 BRT","[200]"
"1597753995554","2020/08/18 09:33:15 BRT","bem estar/passeio"
"1597753996041","2020/08/18 09:33:16 BRT","bem estar/passeio"
"1597754241200","2020/08/18 09:37:21 BRT","organizar um local"
"1597754241593","2020/08/18 09:37:21 BRT","organizar um local"
"1597754744470","2020/08/18 09:45:44 BRT","lojas/compras com presença física"
"1597754744934","2020/08/18 09:45:44 BRT","lojas/compras com presença física"
"1597755164993","2020/08/18 09:52:44 BRT","[200]"
"1597755165449","2020/08/18 09:52:45 BRT","[200]"
"1597756917055","2020/08/18 10:21:57 BRT","[200]"
"1597756917465","2020/08/18 10:21:57 BRT","[200]"
"1597758663944","2020/08/18 10:51:03 BRT","bem estar/passeio"
"1597758664431","2020/08/18 10:51:04 BRT","bem estar/passeio"
"1597758969409","2020/08/18 10:56:09 BRT","mensagem de trabalho"
"1597758969947","2020/08/18 10:56:09 BRT","mensagem de trabalho"
"1597758986275","2020/08/18 10:56:26 BRT","bem estar/passeio"
"1597758986667","2020/08/18 10:56:26 BRT","bem estar/passeio"
"1597762162113","2020/08/18 11:49:22 BRT","pausa: relaxamento/refeição"
"1597762162570","2020/08/18 11:49:22 BRT","pausa: relaxamento/refeição"
"1597762566217","2020/08/18 11:56:06 BRT","[200]"
"1597762566804","2020/08/18 11:56:06 BRT","[200]"
"1597765635696","2020/08/18 12:47:15 BRT","pausa: relaxamento/refeição"
"1597765636232","2020/08/18 12:47:16 BRT","pausa: relaxamento/refeição"
"1597765645836","2020/08/18 12:47:25 BRT","esperar/informar-se"
"1597765646323","2020/08/18 12:47:26 BRT","esperar/informar-se"
"1597766794960","2020/08/18 13:06:34 BRT","bem estar/passeio"
"1597766795369","2020/08/18 13:06:35 BRT","bem estar/passeio"
"1597766947498","2020/08/18 13:09:07 BRT","organizar um local"
"1597766947907","2020/08/18 13:09:07 BRT","organizar um local"
"1597767622263","2020/08/18 13:20:22 BRT","[200]"
"1597767622797","2020/08/18 13:20:22 BRT","[200]"
"1597767634014","2020/08/18 13:20:34 BRT","[200]"
"1597767634452","2020/08/18 13:20:34 BRT","[200]"
"1597768503461","2020/08/18 13:35:03 BRT","estudo/elaboração/planejamento"
"1597768503950","2020/08/18 13:35:03 BRT","estudo/elaboração/planejamento"
"1597768548278","2020/08/18 13:35:48 BRT","atendimento/reunião/aula"
"1597768548802","2020/08/18 13:35:48 BRT","atendimento/reunião/aula"
"1597768559881","2020/08/18 13:35:59 BRT","mensagem de trabalho"
"1597768560405","2020/08/18 13:36:00 BRT","mensagem de trabalho"
"1597768644986","2020/08/18 13:37:24 BRT","esperar/informar-se"
"1597768645473","2020/08/18 13:37:25 BRT","esperar/informar-se"
"1597769518286","2020/08/18 13:51:58 BRT","esperar/informar-se"
"1597769518770","2020/08/18 13:51:58 BRT","esperar/informar-se"
"1597769705798","2020/08/18 13:55:05 BRT","[200]"
"1597769706204","2020/08/18 13:55:06 BRT","[200]"
"1597771394876","2020/08/18 14:23:14 BRT","estudo/elaboração/planejamento"
"1597771395334","2020/08/18 14:23:15 BRT","estudo/elaboração/planejamento"
"1597773793612","2020/08/18 15:03:13 BRT","pausa: relaxamento/refeição"
"1597773794183","2020/08/18 15:03:14 BRT","pausa: relaxamento/refeição"
"1597779119557","2020/08/18 16:31:59 BRT","[200]"
"1597779120093","2020/08/18 16:32:00 BRT","[200]"
"1597779385780","2020/08/18 16:36:25 BRT","pausa: relaxamento/refeição"
"1597779386266","2020/08/18 16:36:26 BRT","pausa: relaxamento/refeição"
"1597779859581","2020/08/18 16:44:19 BRT","[200]"
"1597779860019","2020/08/18 16:44:20 BRT","[200]"
"1597779876715","2020/08/18 16:44:36 BRT","[200]"
"1597779877179","2020/08/18 16:44:37 BRT","[200]"
"1597779886831","2020/08/18 16:44:46 BRT","[200]"
"1597779887367","2020/08/18 16:44:47 BRT","[200]"
"1597779907500","2020/08/18 16:45:07 BRT","[200]"
"1597779908037","2020/08/18 16:45:08 BRT","[200]"
"1597779923928","2020/08/18 16:45:23 BRT","[200]"
"1597779924223","2020/08/18 16:45:24 BRT","[200]"
"1597780357413","2020/08/18 16:52:37 BRT","[200]"
"1597780357949","2020/08/18 16:52:37 BRT","[200]"
"1597780368576","2020/08/18 16:52:48 BRT","[200]"
"1597780369016","2020/08/18 16:52:49 BRT","[200]"
"1597780382665","2020/08/18 16:53:02 BRT","[200]"
"1597780383153","2020/08/18 16:53:03 BRT","[200]"
"1597780395338","2020/08/18 16:53:15 BRT","[200]"
"1597780395877","2020/08/18 16:53:15 BRT","[200]"
"1597780827796","2020/08/18 17:00:27 BRT","[200]"
"1597780828188","2020/08/18 17:00:28 BRT","[200]"
"1597780839889","2020/08/18 17:00:39 BRT","[200]"
"1597780840423","2020/08/18 17:00:40 BRT","[200]"
"1597780857097","2020/08/18 17:00:57 BRT","[200]"
"1597780857534","2020/08/18 17:00:57 BRT","[200]"
"1597780866773","2020/08/18 17:01:06 BRT","[200]"
"1597780867287","2020/08/18 17:01:07 BRT","[200]"
"1597784411169","2020/08/18 18:00:11 BRT","[200]"
"1597784411636","2020/08/18 18:00:11 BRT","[200]"
"1597789450062","2020/08/18 19:24:10 BRT","[200]"
"1597789450457","2020/08/18 19:24:10 BRT","[200]"
"1597794813647","2020/08/18 20:53:33 BRT","[200]"
"1597794814135","2020/08/18 20:53:34 BRT","[200]"
"1597794826376","2020/08/18 20:53:46 BRT","[200]"
"1597794826862","2020/08/18 20:53:46 BRT","[200]"
"1597794840561","2020/08/18 20:54:00 BRT","[200]"
"1597794841047","2020/08/18 20:54:01 BRT","[200]"
"1597794854747","2020/08/18 20:54:14 BRT","[200]"
"1597794855283","2020/08/18 20:54:15 BRT","[200]"
"1597795360669","2020/08/18 21:02:40 BRT","[200]"
"1597795361206","2020/08/18 21:02:41 BRT","[200]"
"1597795370855","2020/08/18 21:02:50 BRT","[200]"
"1597795371391","2020/08/18 21:02:51 BRT","[200]"
"1597795383580","2020/08/18 21:03:03 BRT","[200]"
"1597795384069","2020/08/18 21:03:04 BRT","[200]"
"1597795399232","2020/08/18 21:03:19 BRT","[200]"
"1597795399717","2020/08/18 21:03:19 BRT","[200]"
"1597795412393","2020/08/18 21:03:32 BRT","[200]"
"1597795412929","2020/08/18 21:03:32 BRT","[200]"
"1597832096737","2020/08/19 07:14:56 BRT","esperar/informar-se"
"1597832097199","2020/08/19 07:14:57 BRT","esperar/informar-se"
"1597832131863","2020/08/19 07:15:31 BRT","pausa: relaxamento/refeição"
"1597832132351","2020/08/19 07:15:32 BRT","pausa: relaxamento/refeição"
"1597841132723","2020/08/19 09:45:32 BRT","cozinhar/cuidar da casa"
"1597841133209","2020/08/19 09:45:33 BRT","cozinhar/cuidar da casa"
"1597842142086","2020/08/19 10:02:22 BRT","[200]"
"1597842142579","2020/08/19 10:02:22 BRT","[200]"
"1597842558846","2020/08/19 10:09:18 BRT","mensagem de trabalho"
"1597842559480","2020/08/19 10:09:19 BRT","mensagem de trabalho"
"1597848130169","2020/08/19 11:42:10 BRT","pausa: relaxamento/refeição"
"1597848130654","2020/08/19 11:42:10 BRT","pausa: relaxamento/refeição"
"1597848505159","2020/08/19 11:48:25 BRT","estudo/elaboração/planejamento"
"1597848505639","2020/08/19 11:48:25 BRT","estudo/elaboração/planejamento"
"1597848549611","2020/08/19 11:49:09 BRT","esperar/informar-se"
"1597848550148","2020/08/19 11:49:10 BRT","esperar/informar-se"
"1597853440333","2020/08/19 13:10:40 BRT","esperar/informar-se"
"1597853440820","2020/08/19 13:10:40 BRT","esperar/informar-se"
"1597856562754","2020/08/19 14:02:42 BRT","estudo/elaboração/planejamento"
"1597856563242","2020/08/19 14:02:43 BRT","estudo/elaboração/planejamento"
"1597860820775","2020/08/19 15:13:40 BRT","pausa: relaxamento/refeição"
"1597860821240","2020/08/19 15:13:41 BRT","pausa: relaxamento/refeição"
"1597863444172","2020/08/19 15:57:24 BRT","estudo/elaboração/planejamento"
"1597863444659","2020/08/19 15:57:24 BRT","estudo/elaboração/planejamento"
"1597871545089","2020/08/19 18:12:25 BRT","cozinhar/cuidar da casa"
"1597871545550","2020/08/19 18:12:25 BRT","cozinhar/cuidar da casa"
"1597876604997","2020/08/19 19:36:44 BRT","término"
"1597876605528","2020/08/19 19:36:45 BRT","término"
"1597924059023","2020/08/20 08:47:39 BRT","pausa: relaxamento/refeição"
"1597924059736","2020/08/20 08:47:39 BRT","pausa: relaxamento/refeição"
"1597930901675","2020/08/20 10:41:41 BRT","cozinhar/cuidar da casa"
"1597930902144","2020/08/20 10:41:42 BRT","cozinhar/cuidar da casa"
"1597931106604","2020/08/20 10:45:06 BRT","[200]"
"1597931107092","2020/08/20 10:45:07 BRT","[200]"
"1597931116547","2020/08/20 10:45:16 BRT","pausa: relaxamento/refeição"
"1597931117086","2020/08/20 10:45:17 BRT","pausa: relaxamento/refeição"
"1597931551302","2020/08/20 10:52:31 BRT","estudo/elaboração/planejamento"
"1597931551314","2020/08/20 10:52:31 BRT","estudo/elaboração/planejamento"
"1597931551541","2020/08/20 10:52:31 BRT","estudo/elaboração/planejamento"
"1597931568314","2020/08/20 10:52:48 BRT","[200]"
"1597931568799","2020/08/20 10:52:48 BRT","[200]"
"1597931578940","2020/08/20 10:52:58 BRT","estudo/elaboração/planejamento"
"1597931579428","2020/08/20 10:52:59 BRT","estudo/elaboração/planejamento"
"1597932299768","2020/08/20 11:04:59 BRT","[200]"
"1597932300260","2020/08/20 11:05:00 BRT","[200]"
"1597932317207","2020/08/20 11:05:17 BRT","[200]"
"1597932317615","2020/08/20 11:05:17 BRT","[200]"
"1597932329565","2020/08/20 11:05:29 BRT","[200]"
"1597932330143","2020/08/20 11:05:30 BRT","[200]"
"1597932344331","2020/08/20 11:05:44 BRT","[200]"
"1597932344816","2020/08/20 11:05:44 BRT","[200]"
"1597932354764","2020/08/20 11:05:54 BRT","[200]"
"1597932355300","2020/08/20 11:05:55 BRT","[200]"
"1597932365733","2020/08/20 11:06:05 BRT","[200]"
"1597932366220","2020/08/20 11:06:06 BRT","[200]"
"1597932378846","2020/08/20 11:06:18 BRT","[200]"
"1597932379431","2020/08/20 11:06:19 BRT","[200]"
"1597932394495","2020/08/20 11:06:34 BRT","[200]"
"1597932395031","2020/08/20 11:06:35 BRT","[200]"
"1597934817062","2020/08/20 11:46:57 BRT","[200]"
"1597934817550","2020/08/20 11:46:57 BRT","[200]"
"1597934918595","2020/08/20 11:48:38 BRT","[200]"
"1597934919047","2020/08/20 11:48:39 BRT","[200]"
"1597934944726","2020/08/20 11:49:04 BRT","[200]"
"1597934945177","2020/08/20 11:49:05 BRT","[200]"
"1597934960926","2020/08/20 11:49:20 BRT","[200]"
"1597934961413","2020/08/20 11:49:21 BRT","[200]"
"1597934971163","2020/08/20 11:49:31 BRT","[200]"
"1597934971651","2020/08/20 11:49:31 BRT","[200]"
"1597934983887","2020/08/20 11:49:43 BRT","[200]"
"1597934984374","2020/08/20 11:49:44 BRT","[200]"
"1597934998073","2020/08/20 11:49:58 BRT","[200]"
"1597934998609","2020/08/20 11:49:58 BRT","[200]"
"1597935009820","2020/08/20 11:50:09 BRT","[200]"
"1597935010260","2020/08/20 11:50:10 BRT","[200]"
"1597935023959","2020/08/20 11:50:23 BRT","[200]"
"1597935024446","2020/08/20 11:50:24 BRT","[200]"
"1597935034148","2020/08/20 11:50:34 BRT","[200]"
"1597935034635","2020/08/20 11:50:34 BRT","[200]"
"1597935045848","2020/08/20 11:50:45 BRT","[200]"
"1597935046335","2020/08/20 11:50:46 BRT","[200]"
"1597935055988","2020/08/20 11:50:55 BRT","[200]"
"1597935056524","2020/08/20 11:50:56 BRT","[200]"
"1597935069150","2020/08/20 11:51:09 BRT","[200]"
"1597935069637","2020/08/20 11:51:09 BRT","[200]"
"1597935079290","2020/08/20 11:51:19 BRT","[200]"
"1597935079820","2020/08/20 11:51:19 BRT","[200]"
"1597935089522","2020/08/20 11:51:29 BRT","[200]"
"1597935090009","2020/08/20 11:51:30 BRT","[200]"
"1597935099716","2020/08/20 11:51:39 BRT","[200]"
